,Project,ModelName,DatabaseName,EntityName,TableName,AttributeName,ColumnName,PhysicalDataType,PhysicalOnlyFlag,LogicalOnlyFlag,AttrDefinition,Type,Kind,Note,Unnamed: 14,matched by keyword
13275,A4,,D002A_301M_AP,AIRBORNE MOBILITY READINESS SPARES PACKAGE,ARBN_MOB_RDNS_SPR_PKG,NOTE CODE,NT_CD,CHAR(1),False,False,Identifies the type of item and its relationship to the aircraft or end item involved.,,,,GCSS-DS OS Prod_SBSS_301M.erwin,'aircraft'
13276,A4,,D002A_301M_AP,ARBN_MOB_RDNS_SPR_PKG_HST,ARBN_MOB_RDNS_SPR_PKG_HST,,NT_CD,CHAR(1),True,False,Identifies the type of item and its relationship to the aircraft or end item involved.,,,,GCSS-DS OS Prod_SBSS_301M.erwin,'aircraft'
13277,A4,,D002A_301M_AP,HGH_PRI_MSN_SPT_KIT_HST,HGH_PRI_MSN_SPT_KIT_HST,,NT_CD,CHAR(1),True,False,Identifies the type of item and its relationship to the aircraft or end item involved.,,,,GCSS-DS OS Prod_SBSS_301M.erwin,'aircraft'
13278,A4,,D002A_301M_AP,HIGH PRIORITY MISSION SUPPORT KIT,HGH_PRI_MSN_SPT_KIT,NOTE CODE,NT_CD,CHAR(1),False,False,Identifies the type of item and its relationship to the aircraft or end item involved.,,,,GCSS-DS OS Prod_SBSS_301M.erwin,'aircraft'
13279,A4,,D002A_301M_AP,MISSION SUPPORT KIT DETAIL,MSN_SPT_KIT_DTL,NOTE CODE,NT_CD,CHAR(1),False,False,Identifies the type of item and its relationship to the aircraft or end item involved.,,,,GCSS-DS OS Prod_SBSS_301M.erwin,'aircraft'
13280,A4,,D002A_301M_AP,MSN_SPT_KIT_DTL_HST,MSN_SPT_KIT_DTL_HST,,NT_CD,CHAR(1),True,False,Identifies the type of item and its relationship to the aircraft or end item involved.,,,,GCSS-DS OS Prod_SBSS_301M.erwin,'aircraft'
13281,A4,,D002A_301M_AP,NON_ARBN_MOB_RDNS_SPR_PK_HST,NON_ARBN_MOB_RDNS_SPR_PK_HST,,NT_CD,CHAR(1),True,False,Identifies the type of item and its relationship to the aircraft or end item involved.,,,,GCSS-DS OS Prod_SBSS_301M.erwin,'aircraft'
13282,A4,,D002A_301M_AP,NON-AIRBORNE MOBILITY READINESS SPARES PACKAGE,NON_ARBN_MOB_RDNS_SPR_PK,NOTE CODE,NT_CD,CHAR(1),False,False,Identifies the type of item and its relationship to the aircraft or end item involved.,,,,GCSS-DS OS Prod_SBSS_301M.erwin,'aircraft'
13283,A4,,D002A_301M_AP,SPCL_SPR_DTL_HST,SPCL_SPR_DTL_HST,,NT_CD,CHAR(1),True,False,Identifies the type of item and its relationship to the aircraft or end item involved.,,,,GCSS-DS OS Prod_SBSS_301M.erwin,'aircraft'
13284,A4,,D002A_301M_AP,SPECIAL SPARES DETAIL,SPCL_SPR_DTL,NOTE CODE,NT_CD,CHAR(1),False,False,Identifies the type of item and its relationship to the aircraft or end item involved.,,,,GCSS-DS OS Prod_SBSS_301M.erwin,'aircraft'
13285,A4,,D002A_301M_AP,WAR READINESS MATERIEL INPLACE READINESS SPARES PACKAGE,WRM_INPLACE_RDNS_SPR_PKG,NOTE CODE,NT_CD,CHAR(1),False,False,Identifies the type of item and its relationship to the aircraft or end item involved.,,,,GCSS-DS OS Prod_SBSS_301M.erwin,'aircraft'
13286,A4,,D002A_301M_AP,WRM_INPLACE_RDNS_SPR_PKG_HST,WRM_INPLACE_RDNS_SPR_PKG_HST,,NT_CD,CHAR(1),True,False,Identifies the type of item and its relationship to the aircraft or end item involved.,,,,GCSS-DS OS Prod_SBSS_301M.erwin,'aircraft'
13579,A4,,SCS_AP,DISPOSITION TRANSACTION HISTORY,DISP_TRANS_HIST,ADVICE CODE,ADV_CD,CHAR(2),False,False,"THE CODE THAT PROVIDES CODED INSTRUCTIONS TO SUPPLY SOURCES WHEN SUCH DATA ARE CONSIDERED ESSENTIAL TO SUPPLY ACTION.

REF: DOD 4000.25-1M, APP 2.15, PG AP2.15-1, 8 NOV 00.



DVAL: 
CODE 	DEFINITION
---- 	----------
21 	COMBINATION OF ADVICE CODES '2L' AND '2T.'
22 	COMBINATION OF ADVICE CODES '2C' AND '2L.'
23 	COMBINATION OF ADVICE CODES '2L' AND '2G.'
24 	COMBINATION OF ADVICE CODES '2B' AND '2G.'
25 	COMBINATION OF ADVICE CODES '2A' AND '2F.'
26 	COMBINATION OF ADVICE CODES '2B' AND '2L.'
27 	COMBINATION OF ADVICE CODES '2D' AND '2L.'
28 	COMBINATION OF ADVICE CODES '2N' AND '2L.'
29 	COMBINATION OF ADVICE CODES '2D' AND '2G.'
2A 	ITEM IS NOT LOCALLY OBTAINABLE THROUGH MANUFACTURE, FABRICATION, OR PROCUREMENT.
2B 	REQUESTED ITEM ONLY WILL SUFFICE. DO NOT SUBSTITUTE. ALSO APPLIES TO OBSOLETE ITEMS PREVIOUSLY REJECTED WITH STATUS CODE 'CJ.' IF THE REQUESTED ITEM HAS AN ITEM STANDARDIZATION CODE OF '3' OR 'E,'  THE ITEM WILL NOT BE REQUISITIONED UNDER ADVICE CODE '2B.' IN THE EVENT THE REPLACEMENT ITEM IS
NOT ACCEPTABLE, CONTACT HQ CASC/CBRS, 74 N. WASHINGTON AVENUE, BATTLE CREEK, MI 49017-3094 FOR CORRECTIVE ACTION.
2C 	(A) DO NOT BACK ORDER. REJECT ANY UNFILLED QUANTITY NOT AVAILABLE TO MEET STANDARD DELIVERY DATE, REQUIRED DELIVERY DATE (SDDRDD). SUITABLE SUBSTITUTE ACCEPTABLE; (B) WHEN ENTERED IN BRAND NAME RESALE SUBSISTENCE ITEM REQUISITIONS FOR OVERSEAS, WILL BE INTERPRETED TO AUTHORIZE REJECTION OF UNFILLED QUANTITIES NOT DUE TO ARRIVE IN THE OVERSEAS COMMAND BY THE RDD PLUS 30 DAYS. REJECTION STATUS WILL BE FURNISHED THE CUSTOMER WHEN IT IS DETERMINED BY THE SUPPLY SOURCE THAT UNFILLED REQUISITIONED QUANTITIES CANNOT BE SHIPPED IN TIME TO ARRIVE AT THE OVERSEAS DESTINATION BY RDD PLUS 30 DAYS. THIS MAY OCCUR AS A RESULT OF VENDORS FAILURE TO SHIP REQUIRED QUANTITIES TO THE CONUS TRANSSHIPMENT DEPOTS BY CONTRACT DELIVERY DATE PLUS 15 DAYS OR, UPON RECEIPT AT THE CONUS TRANSHIPMENT DEPOT, IT IS DETERMINED THAT THE SHIPMENT COULD NOT REACH THE OVERSEAS DESTINATION BY THE RDD PLUS 30 DAYS.
2D 	FURNISH EXACT QUANTITY REQUESTED; THAT IS, DO NOT ADJUST TO UNIT PACK QUANTITY.
2E 	FREE ISSUE. STOCK LISTS OR OTHER PUBLICATIONS OFFER THIS MATERIEL WITHOUT REIMBURSEMENT (TO BE USED WITH SIGNAL CODES 'D' OR 'M' ON INTER-SERVICE REQUISITIONS).
2F 	ITEM KNOWN TO BE CODED 'OBSOLETE' BUT STILL REQUIRED FOR IMMEDIATE CONSUMPTION. SERVICE COORDINATED APPROVED SUBSTITUTE IS ACCEPTABLE. IF UNABLE TO PROCURE, REJECT REQUISITION WITH STATUS CODE 'CJ.'
2G 	MULTIPLE USE: (1) SHIP NEW STOCKS OR STOCKS HAVING NEW APPEARANCE: (2) STRATEGIC MISSION REQUIRES LATEST MODEL AND CONFIGURATION FOR ELECTRONIC TUBES; (3) STRATEGIC MISSION REQUIRES NEWEST STOCK (FOR PHOTOGRAPHIC FILM OR FOR AERIAL REQUIREMENTS FOR AMMUNITION DEVICES OR CARTRIDGES; (4) ANTICIPATED USAGE REQUIRES LATEST EXPIRATION DATES ONLY (FOR BIOLOGICALS).
2H 	SPECIAL TEXTILE REQUIREMENTS FOR USE IN AIRBORNE OPERATIONS WHERE PERSONAL SAFETY IS INVOLVED.
2J 	DO NOT SUBSTITUTE OR BACK ORDER ANY UNFILLED QUANTITIES.
2K 	ITEM BEING REQUISITIONED FROM CONUS PURSUANT TO THE BALANCE OF PAYMENTS PROGRAM (TO BE USED ONLY BY OVERSEAS). REQUISITIONERS).
2L 	QUANTITY REFLECTED IN QUANTITY FIELD EXCEEDS NORMAL DEMANDS, HOWEVER, THIS IS A CONFIRMED REQUIREMENT.
2M 	THE MILITARY COORDINATING ACTIVITY (MCA) VALIDATION PROCESS HAS REVEALED THAT THE REQUESTED ITEM IS AUTHORIZED BY A VALID CONTRACT.
2N 	ITEM REQUIRED IN ONE CONTINUOUS LENGTH AS EXPRESSED IN COLS 25-29 AND UNIT OF ISSUE IN COLS 23-24. NO OTHER CONFIGURATION IS ACCEPTABLE OR MULTIPLES OF THE UNIT PACK ARE NOT ACCEPTABLE.
2P 	ITEM REQUIRED IN ONE CONTINUOUS LENGTH AS EXPRESSED IN COLS 25-29 AND THE UNIT OF ISSUE IN COLS 23-24. IF REQUIREMENT EXCEEDS THE UNIT PACK LENGTH, MULTIPLES OF THE UNIT PACK ARE ACCEPTABLE.
2Q 	THE MCA VALIDATION PROCESS HAS REVEALED THAT THE QUANTITY CITED ON THE DOCUMENT IDENTIFIER (DI) AX1 TOTALLY EXCEEDS THE CONTRACT AUTHORIZED QUANTITY. THE TOTAL REQUISITIONED QUANTITY IS TO BE REJECTED.
2R 	THE MCA VALIDATION PROCESS HAS REVEALED THAT THE QUANTITY CITED ON THE DI AX1 TRANSACTION PARTIALLY EXCEEDS THE CONTRACT AUTHORIZED QUANTITY. THE QUANTITY FIELD IN THIS TRANSACTION (AX2) REFLECTS THE QUANTITY THAT MAY BE SUPPLIED. THE QUANTITY DIFFERENCE BETWEEN THE DI AX1 AND THIS TRANSACTION IS TO BE REJECTED.
2S 	ISSUE BELOW ESTABLISHED STOCK RESERVATION LEVELS IS AUTHORIZED. (TO BE USED BY SERVICE OWNERS OF SINGLE MANAGER FOR CONVENTIONAL AMMUNITION (SMCA) MANAGED CONVENTIONAL AMMUNITION ITEMS ONLY.)
2T 	DELIVER TO THE ULTIMATE CONSIGNEE BY THE SDD OR RDD ENTERED HEREON OR CANCEL REQUIREMENT.
2U 	THE MCA VALIDATION PROCESS HAS REVEALED THAT NO VALID CONTRACT IS REGISTERED IN THE MCA.
2V 	THE MCA VALIDATION PROCESS HAS REVEALED THAT THE CONTRACT IS VALID; HOWEVER, THE REQUISITIONED ITEM, OR REQUISITIONER, OR THE DEPARTMENT OF DEFENSE ACTIVITY ADDRESS CODE (DODAAC) IN POSITION 45-50, IS NOT AUTHORIZED GOVERNMENT FURNISHED MATERIEL (GFM) UNDER THE CONTRACT.
2W 	THIS REQUISITION IS SUBMITTED FOR FREE ISSUE OF ASSETS ABOVE THE APPROVED FORCE ACQUISITION OBJECTIVE ON A FILL OR KILL BASIS. (THIS CODE IS APPLICABLE TO MILITARY ASSISTANCE PROGRAM/MILITARY ASSISTANCE SERVICE FUNDED (MAP/MASF) REQUISITIONS ONLY.)
31 	COMBINATION OF ADVICE CODES '2J' AND '2G.'
32 	COMBINATION OF ADVICE CODES '2C' AND '2T.'
33 	COMBINATION OF ADVICE CODES '2L' AND '2J.'
34 	REQUESTED ITEM ONLY WILL SUFFICE. DO NOT SUBSTITUTE OR INTERCHANGE. ITEM REQUIRED IN ONE CONTINUOUS LENGTH AS EXPRESSED IN COLS 25-29 AND THE UNIT OF ISSUE IN COLS 23-24. NO OTHER CONFIGURATION IS ACCEPTABLE AND MULTIPLES OF THE UNIT PACK ARE NOT ACCEPTABLE. (COMBINATION OF ADVICE CODES '2B' AND '2N.')
35 	THERE IS A QUANTITY VARIANCE BETWEEN THE DEFENSE REUTILIZATION AND MARKETING SERVICE (DRMS) RECEIPT QUANTITY AND THE 'AS3.' (FOR USE IN DI 'AFX' AND 'AFZ' DOCUMENTS BY DRMS ONLY.)
36 	A DRMO RECEIPT EXISTS FOR WHICH A MATCHING 'AS3' HAS NOT BEEN RECEIVED. (FOR USE IN DI CODE 'AFX' AND 'AFZ' DOCUMENTS BY DRMS ONLY.)
37 	AN 'AS3' HAS BEEN RECEIVED FOR WHICH A MATCHING DRMO RECEIPT HAS NOT BEEN RECEIVED. (FOR USE IN DI CODE 'AFX' AND 'AFZ' DOCUMENTS BY DRMS ONLY.)
39 	REQUESTED ITEM ONLY WILL SUFFICE. DO NOT SUBSTITUTE OR INTERCHANGE. ITEM REQUIRED IN ONE CONTINUOUS LENGTH AS EXPRESSED IN COLS 25-29 AND THE UNIT OF ISSUE IN COLS 23-24. IF REQUIREMENT EXCEEDS THE UNIT PACK LENGTH, MULTIPLES OF THE UNIT PACK ARE ACCEPTABLE. (COMBINATION OF ADVICE CODES '2B' AND '2P.')
3B 	ITEM BEING REQUISITIONED HAS BEEN DESIGNATED AS COMMERCIAL TYPE ITEM. UNABLE TO OBTAIN FROM COMMERCIAL SOURCES. REQUEST SUPPLY OF REQUISITIONED QUANTITY BE ACCOMPLISHED AGAINST THE FOREIGN MILITARY SALES (FMS) CASE REFLECTED (COLS 48-50).
3C 	ISSUE NEWEST MATERIEL BUT WITH NO LESS THAN 75 PERCENT OF SHELF LIFE REMAINING. APPLIES TO DEFENSE PERSONNEL SUPPORT CENTER (DPSC)- MEDICAL ITEMS FOR PREPOSITIONED WAR RESERVE REQUIREMENT (PWRR), MARITIME PREPOSITIONED SHIPS REQUIREMENT (MPSR), AND OTHER REQUIREMENTS WHOSE ACTIVITIES HAVE RECEIVED APPROVAL FROM THEIR SERVICE, AGENCY TO USE THIS CODE. (SEE PARAGRAPH 2 BELOW FOR THE AUTHORIZED SECURITY ASSISTANCE (S/A) APPROVING ACTIVITY.)
3D 	COMBINATION OF ADVICE CODE '2L' AND '3C.
3E 	COMBINATION OF ADVICE CODE '2B' AND '3C.
3F 	COMBINATION OF ADVICE CODE '2D' AND '3C.'
3G 	COMBINATION OF ADVICE CODE '2J' AND '3C.'
3H 	COMBINATION OF ADVICE CODE '2C' AND '3C.'
3J 	COMBINATION OF ADVICE CODE '2T' AND '3C.'
3Q 	REQUESTED ITEM ONLY WILL SUFFICE. DO NOT SUBSTITUTE OR INTERCHANGE. REQUISITIONER WILL ACCEPT CONDITION E STOCK IN A USABLE CONDITION (AMMUNITION STOCK ONLY).
3T 	DOCUMENT HAS BEEN EDITED BY DEFENSE AUTOMATIC ADDRESSING SYSTEM (DAAS). RECORDS INDICATED THAT THE NATIONAL STOCK NUMBER (NSN) IS CORRECT AND THAT THE ACTIVITY IDENTIFIED IN COLS 4-6 IS THE MANAGING INVENTORY CONTROL POINT, INTEGRATED MATERIEL MANAGER (ICP-IMM).
3U 	THE CORRECT SOURCE OF SUPPLY IS IN COLS 4-6. NECESSARY ACTION HAS BEEN INITIATED TO CORRECT DEFENSE INTEGRATED DATA SYSTEM (DIDS) SOURCE OF SUPPLY FILE.
3V 	DELIVER TO THE ULTIMATE CONSIGNEE BY THE STANDARD DELIVERY DATE ENTERED HEREON OR CANCEL REQUIREMENT. REQUISITIONER WILL ACCEPT CONDITION CODE E STOCK IN A USABLE CONDITION (AMMUNITION STOCK ONLY).
3W 	FURNISH EXACT QUANTITY REQUESTED (FOR EXAMPLE, DO NOT ADJUST TO UNIT PACK QUANTITY). REQUISITIONER WILL ACCEPT CONDITION CODE E STOCK IN A USABLE CONDITION (AMMUNITION STOCK ONLY).
3X REQUISITIONER WILL
ACCEPT CONDITION CODE E STOCK
(AMMUNITION ONLY).
3Y 	DO NOT SUBSTITUTE OR BACK ORDER ANY UNFILLED QUANTITIES. REQUISITIONER WILL ACCEPT CONDITION CODE E STOCK IN A USABLE CONDITION (AMMUNITION STOCK ONLY).
3Z 	THE QUANTITY REFLECTED IN THE QUANTITY FIELD EXCEEDS NORMAL DEMAND; HOWEVER, THIS IS A CONFIRMED VALID REQUIREMENT. REQUISITIONER WILL ACCEPT CONDITION CODE E STOCK IN A USABLE CONDITION (AMMUNITION STOCK ONLY). 61 FW 2020 REQUISITIONS RECEIVED WILL BE OUTPUT AS '9A' CONTROLLED EXCEPTIONS. SPLIT ACTIONS ARE NOT ALLOWED.
62 	MATERIEL REQUISITIONED IS FOR REPLACING INSTALLED EQUIPMENT IN NEXT HIGHER ASSEMBLY.
63 	THE ITEM IS REQUIRED TO REPLACE A TIME CHANGE ASSET THAT WAS ISSUED TO SATISFY A LOCAL REQUIREMENT.
64 	USED ON DEPLOYED COMBAT SUPPLY SYSTEM (CSS) REQUISITIONS SUBMITTED TO THE SUPPORTING BASE. PROCESSED BY THE SUPPORTING BASE AS A FILL OR PASS, AND RELEASED TO ZERO BALANCE. GENERATED BY THE CSS UNDER PROGRAM CONTROL.
65 	ASSET REQUIRES CALIBRATION PRIOR TO SHIPMENT. CALIBRATION FACILITY TO SHIP DIRECTLY TO USING ACTIVITY UPON COMPLETION.
66 	USED ONLY BY AFMC FORWARD STOCKAGE SITES TO INDICATE POST-POST MATERIEL RELEASE TRANSACTIONS.
6A 	REQUEST FOR SHIPMENT OF REPARABLE MATERIEL (FILL OR KILL).
6B 	REQUEST FOR SHIPMENT OF TECHNICAL ORDER COMPLIANCE (TOC) MATERIEL (FILL OR KILL).
6C 	IF UNABLE TO INSURE AVAILABILITY BEFORE EXPIRATION OF PRIORITY OR RDD, REJECT AND FURNISH A SUPPLY SOURCE FROM WHICH PURCHASE MAY BE MADE FROM FUNDS OF REQUISITIONER.
6D 	REQUEST FOR SHIPMENT OF INCOMPLETE (INC) MATERIEL (FILL OR KILL).
6E 	REQUIRED TO REPLACE AN ITEM LOST TO THE EQUIPMENT MANAGEMENT REPORTING INVENTORY/EQUIPMENT AUTHORIZATION INVENTORY DATA (EAID); THAT IS, DEFENSE REUTILIZATION MARKETING OFFICE (DRMO), INVENTORY ADJUSTMENT VOUCHER (IAV), AND OTHER RELIEF OF ACCOUNTABILITY DOCUMENTS.
6F 	REQUIRED FOR ISSUE OF NON-EAID REPORTING FUNCTION OR AGENCY; THAT IS, AF FORM 2691/2692, CIVIL ENGINEER (CE) REAL PROPERTY, TRAINING DEVICE, BENCH MOCK-UP OR OTHER GOVERNMENTAL AGENCIES, NASA, ARMY, NAVY, ETC., AND CONTRACTORS. THE ITEM MANAGEMENT SPECIALIST (IMS) MUST BE PROVIDED WITH WRITTEN DOCUMENTATION TO SUPPORT REQUIREMENTS SUBMITTED WITH ADVICE CODE 6F.
6G 	REQUIRED AS REPLACEMENT ISSUE FOR EAID AUTHORIZED FOR SUBSTITUE ASSET DUE TO CONDEMNATION OR OTHER LOSS OF REQUIRED ASSET.
6H 	REQUIRED TO SATISFY SHORTAGE RESULTING FROM INCREASED EAID AUTHORIZATION SUBSEQUENT TO LAST RCS: MTC-XR(M) 7328 EAID REPORT.
6J 	REQUIRED TO SATISFY INITIAL SHORTAGE PREVIOUSLY REPORTED IN RCS: MTCXR( M) 7328 EAID REPORT.
6K 	ITEM IS REQUIRED FOR AN AWAITING PARTS (AWP) END ITEM (FILL OR KILL).
6L 	ITEM IS REQUIRED FOR AN AWP END ITEM (NOT TO BE KILLED).
6M 	PICK, PACK, AND HOLD MATERIEL FOR PORT-CALL. USE OF THIS CODE IS RESTRICTED TO AGGREGATION TYPE AIR FORCE SUPPLY DIRECTIVES (AFSD).
6N 	ORGANIC MAINTENANCE PARTS SHORTAGE, ADDITIONAL PARTS REQUIRED FOR AN END ITEM OR COMPONENT AWP. USE RESTRICTED TO AIR LOGISTICS CENTER (ALC) DEPOT SUPPLY. NOT TO BE KILLED.
6P 	SPECIFIES 'NEW AND UNUSED MATERIEL ONLY' WILL BE SHIPPED TO SATISFY THIS SPECIFIC REQUIREMENT. THIS CODE WILL BE USED BY AIR FORCE FOR SELECTED FMS CASE REQUISITIONS AND WILL CAUSE THE PHRASE 'NEW AND UNUSED MATERIEL ONLY' TO BE PRINTED ON THE DD FORM 1348-1 SHIPMENT DOCUMENTATION.
6Q 	ITEM REQUIRES CALIBRATION, REPAIR, AND RETURN.
6R 	COMPLETE OVERHAUL OF 'ND2' ITEM REQUIRED TO INSURE PERFORMANCE, SAFETY/MAXIMUM UTILIZATION. REPLACEMENT ITEM MUST BE AVAILABLE BEFORE ITEM CAN BE RELEASED.
6S 	REPAIR COSTS FOR 'NF2' ITEM EXCEED ECONOMIC REPAIR CRITERIA. OPERATIONAL REQUIREMENT PREVENTS CONDEMNATION UNTIL REPLACEMENT IS RECEIVED.
6V 	SINGLE VENDOR INTEGRITY (LIMITED TO FMS USAGE). 6W SPECIFIED MATERIEL REQUIRED TO BE DELIVERED TO FMS COUNTRY BY DATE IN COLS 62-64.
6X 	USED TO REQUEST BACK ORDER OF LATERAL REQUESTS AUTHORIZED ONLY FOR LATERAL (BASE-TO-BASE) ACTIONS.
6Y 	FILL OR BACK ORDER REQUESTED QUANTITY AND UPDATE CUMULATIVE RECURRING DEMANDS (ECONOMIC ORDER QUANTITY (EOQ) ITEMS ONLY).
6Z 	ROUTED REPAIR REPLACEMENT REQUIREMENT (FILL OR KILL) (FOR AIR FORCE RECOVERABLE ASSET MANAGEMENT SYSTEM (AFRAMS) ONLY).

RMK: CODES 3C THROUGH 3J AND DEFINITIONS ARE TAKEN FROM THE DOD 4000.25-1M REFERENCE. ACTIVITIES WILL SUBMIT THEIR REQUESTS TO USE ADVICE CODE 3C THROUGH 3J USING INTERNAL SECURITY ASSISTANCE (S/A) GUIDANCE TO THE AUTHORIZED APPROVING S/A ACTIVITY SHOWN IN PARAGRAPH 2 OF THE REFERENCE (I.E., APP B15, PG B15-6). RMK: THE REQUISITION TRANSACTION ADVICE CODE FLOWS FROM THE REQUISITION ORIGINATORS TO INITIAL PROCESSING POINTS AND ARE THEREFTER PERPETUATED INTO PASSING ACTIONS AND RELEASE RECEIPT DOCUMENTS. INSERTION OF ADVICE CODES IS AT THE DISCRETION OF ORIGINATORS OF REQUISITIONS AT BASE SUPPLY OR COMPARABLE SUPPLY LEVELS EXCEPT FOR INTRA-AF EQUIPMENT ITEM REQUESTS. ENTRY OF THE APPROPRIATE ADVICE CODE IS MANDATORY ON ALL INTRA-AF EQUIPMENT ITEM (EXPENDABILITY RECOVERABILITY REPAIRABILITY CATEGORY (ERRC) CODES 'S' AND 'U') REQUISITIONS. ADVICE CODES ARE NUMERIC-ALPHANUMERIC OR NUMERIC-NUMERIC.

RMK: CALLED 'ADVICE AND STATUS CODES' IN THE REFERENCE.
",,,,GCSS-DS OS Prod_SCS_AP.erwin,"'shortage', 'training'"
