,Project,ModelName,DatabaseName,EntityName,TableName,AttributeName,ColumnName,PhysicalDataType,PhysicalOnlyFlag,LogicalOnlyFlag,AttrDefinition,Type,Kind,Note,Unnamed: 14,matched by keyword
17205,A4,,LOGCAT_AP,EXPLOSIVE ORDNANCE DISPOSAL PROCEDURE FOR CONVENTIONAL ORDNANCE,EOD_PRC_CNORD,,DW_END_DT_TM,TIMESTAMP,True,False,,,,,GCSS-DS OS Prod_LOGCAT_AP.erwin,'explosive'
17206,A4,,LOGCAT_AP,EXPLOSIVE ORDNANCE DISPOSAL PROCEDURE FOR IMPROVISED DEVICE,EOD_PRC_IMPDV,,DW_END_DT_TM,TIMESTAMP,True,False,,,,,GCSS-DS OS Prod_LOGCAT_AP.erwin,'explosive'
17207,A4,,LOGCAT_AP,EXPLOSIVE ORDNANCE DISPOSAL PROCESSING NUCLEAR ORDNANCE,EOD_PR_NUCORD,,DW_END_DT_TM,TIMESTAMP,True,False,,,,,GCSS-DS OS Prod_LOGCAT_AP.erwin,'explosive'
17208,A4,,LOGCAT_AP,EXPLOSIVE ORDNANCE DISPOSAL SECURE STORAGE REQUIREMENT,EOD_SEC_STREQ,,DW_END_DT_TM,TIMESTAMP,True,False,,,,,GCSS-DS OS Prod_LOGCAT_AP.erwin,'explosive'
17209,A4,,LOGCAT_AP,EXPLOSIVE ORDNANCE DISPOSAL SUPPORT CONCEPT,EOD_SPT_CNCPT,,DW_END_DT_TM,TIMESTAMP,True,False,,,,,GCSS-DS OS Prod_LOGCAT_AP.erwin,'explosive'
17229,A4,,LOGCAT_AP,FUEL TYPE CODE,FUEL_TYP_CD,,DW_END_DT_TM,TIMESTAMP,True,False,,,,,GCSS-DS OS Prod_LOGCAT_AP.erwin,'fuel'
17423,A4,,LOGCAT_AP,WEAPON STORAGE FACILITY,WEAP_STOR_FAC,,DW_END_DT_TM,TIMESTAMP,True,False,,,,,GCSS-DS OS Prod_LOGCAT_AP.erwin,'weapon'
17504,A4,,OLVIMS_AP,FUEL_TYP_CD_REF,FUEL_TYP_CD_REF,DW_END_DT_TM,DW_END_DT_TM,TIMESTAMP(6),False,False,,,,,GCSS-DS OS Prod_OLVIMS_AP.erwin,'fuel'
17505,A4,,OLVIMS_AP,GRND_FUEL_SL,GRND_FUEL_SL,DW_END_DT_TM,DW_END_DT_TM,TIMESTAMP(6),False,False,,,,,GCSS-DS OS Prod_OLVIMS_AP.erwin,'fuel'
17515,A4,,OLVIMS_CPE_AP,FUEL TYPE COST,FUEL_TYP_COST,DW_END_DT_TM,DW_END_DT_TM,TIMESTAMP(6),False,False,,,,,GCSS-DS OS Prod_OLVIMS_CPE_AP.erwin,'fuel'
17931,A4,,ALIS_AP,AIRCRAFT POSSESSION,ACFT_POSSN,COMMAND CODE,CMD_CD,CHAR(2),False,False,Code identifying the command,,,,GCSS-DS OS Prod_ALIS_AP.erwin,'aircraft'
17938,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,CMD_CD,CHAR(3),True,False,The number of aircraft breaks that were fixed within a 24 hour window.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
17939,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,COMMAND CODE,CMD_CD,CHAR(3),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
17940,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,COMMAND CODE,CMD_CD,CHAR(3),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
17941,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE DAYS SUMMARY,ACFT_MTRC_SN_WUC_DA_SMRY,COMMAND CODE,CMD_CD,CHAR(3),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
17942,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE SUMMARY,ACFT_MTRC_SN_WUC_SMRY,COMMAND CODE,CMD_CD,CHAR(3),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
17943,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,CMD_CD,CHAR(3),True,False,These are the total assigned hours in a pre-determined period of time.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
17944,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_DA_SMRY,,CMD_CD,CHAR(3),True,False,"When an aircarft did not fly due to Count Deviation code = 'GA' and cause code = GAB, GAC, and MND - Cause code MT%.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
17945,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_SMRY,,CMD_CD,CHAR(3),True,False,"When an aircarft did not fly due to Count Deviation code = 'GA' and cause code = GAB, GAC, and MND - Cause code MT%.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
17946,A4,,LIMS_AP,AIRCRAFT TYPE COMMAND COMBAT MOBILITY,ACFT_TYP_CMD_CMBT_MOB,,CMD_CD,CHAR(3),True,False,Code identifies the purpose of possession or assignment. Aircraft with a wartime mission is allowable.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
17947,A4,,LIMS_AP,AIRCRAFT TYPE COMMAND ORGANIZATION,ACFT_TYP_CMD_ORG,COMMAND CODE,CMD_CD,CHAR(3),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
17948,A4,,LIMS_AP,AIRCRAFT TYPE COMMAND ORGANIZATION SERIAL NUMBER,ACFT_TYP_CMD_ORG_SER_NBR,COMMAND CODE,CMD_CD,CHAR(3),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18005,A4,,REMIS_AP,AIR-FORCE AIRCRAFT PRIMARY ASSIGNED QUANITY,AF_ACFT_PRIM_ASSIG_QY,COMMAND CODE,CMD_CD,CHAR(3),False,False,,,,,GCSS-DS OS Prod_REMIS_AP.erwin,'aircraft'
18049,A4,,LIMS_AP,AIR FORCE MISSION DESIGN MAINTENANCE STANDARD,AFRC_MSN_DSGN_MAINT_STD,MODIFIED MISSION DESIGN GROUP CODE,MOD_MSN_DSGN_GRP_CD,VARCHAR(20),False,False,"Classifies groups of aircraft specific to LED reporting.  If an aircraft has not been classified into a specific group, the modified mission design series code will be utilized.  Examples of the groups include: O/A10A, F-16C/D, F-15C/D, E3B/C.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18050,A4,,LIMS_AP,AIRCRAFT TYPE,ACFT_TYP,MODIFIED MISSION DESIGN GROUP CODE,MOD_MSN_DSGN_GRP_CD,VARCHAR(20),False,False,"One or two character code indicating the modified mission of the aircraft.  Valid codes include A, C, D, E, F, H, K, L, M, O, P, Q, R, S, T, U, V, and W",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18051,A4,,LIMS_AP,AIRCRAFT TYPE COMMAND ORGANIZATION SERIAL NUMBER,ACFT_TYP_CMD_ORG_SER_NBR,MODIFIED MISSION DESIGN GROUP CODE,MOD_MSN_DSGN_GRP_CD,VARCHAR(20),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18055,A4,,LIMS_AP,LEADERSHIP STATUS DETAIL SUMMARY,LEADERSHIP_STAT_DTL_SMRY,MODIFIED MISSION DESIGN GROUP CODE,MOD_MSN_DSGN_GRP_CD,VARCHAR(20),False,False,"Classifies groups of aircraft specific to LED reporting.  If an aircraft has not been classified into a specific group, the modified mission design series code will be utilized.  Examples of the groups include: O/A10A, F-16C/D, F-15C/D, E3B/C.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18059,A4,,LIMS_AP,A4 MISSION DESIGN,A4_MSN_DSGN,LEADERSHIP VIEW DISPLAY INDICATOR,LDRSHP_VIEW_DISPLY_IN,CHAR(1),False,False,Indicates whether or not this MD should be displayed within Leadership View tab of the Weapon Systems View application.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'weapon'
18064,A4,,LIMS_AP,AIRCRAFT TYPE,ACFT_TYP,MISSION DESIGN SERIES GROUP,MSN_DSGN_SERS_GRP_TX,VARCHAR(20),False,False,Grouping of various MDS combinations for reporting purposes.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18069,A4,,ALIS_AP,REFERENCE AIRCRAFT INVENTORY,REF_ACFT_INV,FAMILY GROUP TEXT,FAM_GRP_TX,VARCHAR(50),False,False,GFI,,,,GCSS-DS OS Prod_ALIS_AP.erwin,'aircraft'
18071,A4,,LIMS_AP,A4 MISSION DESIGN SERIES,A4_MSN_DSGN_SERS,FAMILY GROUP TEXT,FAM_GRP_TX,VARCHAR(20),False,False,"Classification of aircraft into familes as defined by balanced scorecard requirements.  If an aircraft is not delegated to a family, this field will be NULL.  Examples of the groups include: Fighter, Bomber, Airlift, Tanker.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18072,A4,,LIMS_AP,AIRCRAFT TYPE,ACFT_TYP,FAMILY GROUP TEXT,FAM_GRP_TX,VARCHAR(20),False,False,"Classification of aircraft into familes as defined by balanced scorecard requirements.  If an aircraft is not delegated to a family, this field will be NULL.  Examples of the groups include: Fighter, Bomber, Airlift, Tanker.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18073,A4,,LIMS_AP,AIRCRAFT TYPE COMMAND ORGANIZATION SERIAL NUMBER,ACFT_TYP_CMD_ORG_SER_NBR,FAMILY GROUP TEXT,FAM_GRP_TX,VARCHAR(20),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18077,A4,,LIMS_AP,AIRCRAFT TYPE,ACFT_TYP,COMBAT MOBILITY INDICATOR CODE,CMBT_MOB_IN_CD,VARCHAR(20),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18078,A4,,LIMS_AP,AIRCRAFT TYPE COMMAND COMBAT MOBILITY,ACFT_TYP_CMD_CMBT_MOB,,CMBT_MOB_IN_CD,CHAR(3),True,False,Code identifies the purpose of possession or assignment. Aircraft with a wartime mission is allowable.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18081,A4,,LIMS_AP,A4 MISSION DESIGN SERIES,A4_MSN_DSGN_SERS,EQUIPMENT SUB TYPE TEXT,EQUIP_SUB_TYP_TX,VARCHAR(20),False,False,The sub type of equipment.  Both aircraft and MRAP are classified at type equipment of aircraft.  This subtype provides a lower level classification to enable differentiation between aircraft and MRAP.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18084,A4,,LIMS_AP,AIRCRAFT TYPE,ACFT_TYP,EQUIPMENT SUB TYPE TEXT,EQUIP_SUB_TYP_TX,VARCHAR(20),False,False,The sub type of equipment.  Both aircraft and MRAP are classified at type equipment of aircraft.  This subtype provides a lower level classification to enable differentiation between aircraft and MRAP.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18101,A4,,LIMS_AP,AIRCRAFT TYPE,ACFT_TYP,WSV_APP_DISPLY_IN,WSV_APP_DISPLY_IN,CHAR(1),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18144,A4,,LIMS_AP,AIRCRAFT DEPOT MAINTENANCE METRIC SUMMARY,ACFT_DEPO_MAINT_MTRC_SMRY,EQUIPMENT DESIGNATOR IDENTIFIER,EQUIP_DESIG_ID,CHAR(15),False,False,"This term encompasses all equipment identified by a Mission-Design-Series (MDS),  Type-Model-Series (TMS), Reporting Designator (RPD), Type-Model-Series-Modification (TMSM), End Item Work Unit Code (WUC) or Part Number (PN). TMS and TMSM should not be confused as the same type of equipment. TMS equipment identifies all Communications-Electronics Type Designator (JETD) equipment. TMSM equipment identifies all engines and propulsion equipment. TMS and MDS equipment designators are constructed using the same format. See AFM 66-279, Vol I, Attachment 1, 1 July 1993 for a complete breakdown and examples.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18145,A4,,LIMS_AP,AIRCRAFT METRIC BREAK FIX,ACFT_MTRC_BRK_FIX,EQUIPMENT DESIGNATOR IDENTIFIER,EQUIP_DESIG_ID,CHAR(15),False,False,"This term encompasses all equipment identified by a Mission-Design-Series (MDS),  Type-Model-Series (TMS), Reporting Designator (RPD), Type-Model-Series-Modification (TMSM), End Item Work Unit Code (WUC) or Part Number (PN). TMS and TMSM should not be confused as the same type of equipment. TMS equipment identifies all Communications-Electronics Type Designator (JETD) equipment. TMSM equipment identifies all engines and propulsion equipment. TMS and MDS equipment designators are constructed using the same format. See AFM 66-279, Vol I, Attachment 1, 1 July 1993 for a complete breakdown and examples.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18146,A4,,LIMS_AP,AIRCRAFT METRIC DAYS SUMMARY,ACFT_MTRC_DA_SMRY,,EQUIP_DESIG_ID,CHAR(15),True,False,The number of aircraft breaks that were fixed within a 24 hour window.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18147,A4,,LIMS_AP,AIRCRAFT METRIC HANGAR QUEEN,ACFT_MTRC_HANGAR_QUEEN,EQUIPMENT DESIGNATOR IDENTIFIER,EQUIP_DESIG_ID,CHAR(15),False,False,"This term encompasses all equipment identified by a Mission-Design-Series (MDS),  Type-Model-Series (TMS), Reporting Designator (RPD), Type-Model-Series-Modification (TMSM), End Item Work Unit Code (WUC) or Part Number (PN). TMS and TMSM should not be confused as the same type of equipment. TMS equipment identifies all Communications-Electronics Type Designator (JETD) equipment. TMSM equipment identifies all engines and propulsion equipment. TMS and MDS equipment designators are constructed using the same format. See AFM 66-279, Vol I, Attachment 1, 1 July 1993 for a complete breakdown and examples.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18148,A4,,LIMS_AP,AIRCRAFT METRIC INVENTORY,ACFT_MTRC_INV,EQUIPMENT DESIGNATOR IDENTIFIER,EQUIP_DESIG_ID,CHAR(15),False,False,"This term encompasses all equipment identified by a Mission-Design-Series (MDS),  Type-Model-Series (TMS), Reporting Designator (RPD), Type-Model-Series-Modification (TMSM), End Item Work Unit Code (WUC) or Part Number (PN). TMS and TMSM should not be confused as the same type of equipment. TMS equipment identifies all Communications-Electronics Type Designator (JETD) equipment. TMSM equipment identifies all engines and propulsion equipment. TMS and MDS equipment designators are constructed using the same format. See AFM 66-279, Vol I, Attachment 1, 1 July 1993 for a complete breakdown and examples.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18149,A4,,LIMS_AP,AIRCRAFT METRIC OFF MAINTENANCE,ACFT_MTRC_OFF_MAINT,EQUIPMENT DESIGNATOR IDENTIFIER,EQUIP_DESIG_ID,CHAR(15),False,False,"This term encompasses all equipment identified by a Mission-Design-Series (MDS),  Type-Model-Series (TMS), Reporting Designator (RPD), Type-Model-Series-Modification (TMSM), End Item Work Unit Code (WUC) or Part Number (PN). TMS and TMSM should not be confused as the same type of equipment. TMS equipment identifies all Communications-Electronics Type Designator (JETD) equipment. TMSM equipment identifies all engines and propulsion equipment. TMS and MDS equipment designators are constructed using the same format. See AFM 66-279, Vol I, Attachment 1, 1 July 1993 for a complete breakdown and examples.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18150,A4,,LIMS_AP,AIRCRAFT METRIC OFF MAINTENANCE INCREMENT,ACFT_MTRC_OFF_MAINT_INC,,EQUIP_DESIG_ID,CHAR(15),True,False,Support General maintenance man hours performed off equipment.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18151,A4,,LIMS_AP,AIRCRAFT METRIC ON MAINTENANCE,ACFT_MTRC_ON_MAINT,EQUIPMENT DESIGNATOR IDENTIFIER,EQUIP_DESIG_ID,CHAR(15),False,False,"This term encompasses all equipment identified by a Mission-Design-Series (MDS),  Type-Model-Series (TMS), Reporting Designator (RPD), Type-Model-Series-Modification (TMSM), End Item Work Unit Code (WUC) or Part Number (PN). TMS and TMSM should not be confused as the same type of equipment. TMS equipment identifies all Communications-Electronics Type Designator (JETD) equipment. TMSM equipment identifies all engines and propulsion equipment. TMS and MDS equipment designators are constructed using the same format. See AFM 66-279, Vol I, Attachment 1, 1 July 1993 for a complete breakdown and examples.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18152,A4,,LIMS_AP,AIRCRAFT METRIC ON MAINTENANCE INCREMENT,ACFT_MTRC_ON_MAINT_INC,,EQUIP_DESIG_ID,CHAR(15),True,False,Support General maintenance man hours performed on equipment,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18153,A4,,LIMS_AP,AIRCRAFT METRIC STATUS,ACFT_MTRC_STAT,EQUIPMENT DESIGNATOR IDENTIFIER,EQUIP_DESIG_ID,CHAR(15),False,False,"This term encompasses all equipment identified by a Mission-Design-Series (MDS),  Type-Model-Series (TMS), Reporting Designator (RPD), Type-Model-Series-Modification (TMSM), End Item Work Unit Code (WUC) or Part Number (PN). TMS and TMSM should not be confused as the same type of equipment. TMS equipment identifies all Communications-Electronics Type Designator (JETD) equipment. TMSM equipment identifies all engines and propulsion equipment. TMS and MDS equipment designators are constructed using the same format. See AFM 66-279, Vol I, Attachment 1, 1 July 1993 for a complete breakdown and examples.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18154,A4,,LIMS_AP,AIRCRAFT METRIC STATUS INCREMENT,ACFT_MTRC_STAT_INC,,EQUIP_DESIG_ID,CHAR(15),True,False,Hours in which the aircraft was assigned,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18155,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER DAYS SUMMARY,ACFT_MTRC_SN_DA_SMRY,EQUIPMENT DESIGNATOR IDENTIFIER,EQUIP_DESIG_ID,CHAR(15),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18156,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER SUMMARY,ACFT_MTRC_SN_SMRY,EQUIPMENT DESIGNATOR IDENTIFIER,EQUIP_DESIG_ID,CHAR(15),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18157,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE DAYS SUMMARY,ACFT_MTRC_SN_WUC_DA_SMRY,EQUIPMENT DESIGNATOR IDENTIFIER,EQUIP_DESIG_ID,CHAR(15),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18158,A4,,LIMS_AP,AIRCRAFT METRIC STOCK-NUMBER WORK-UNIT-CODE SUMMARY,ACFT_MTRC_SN_WUC_SMRY,EQUIPMENT DESIGNATOR IDENTIFIER,EQUIP_DESIG_ID,VARCHAR(15),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18159,A4,,LIMS_AP,AIRCRAFT METRIC SUMMARY,ACFT_MTRC_SMRY,,EQUIP_DESIG_ID,CHAR(15),True,False,These are the total assigned hours in a pre-determined period of time.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18160,A4,,LIMS_AP,AIRCRAFT METRIC UTILIZATION,ACFT_MTRC_UTIL,EQUIPMENT DESIGNATOR IDENTIFIER,EQUIP_DESIG_ID,CHAR(15),False,False,"This term encompasses all equipment identified by a Mission-Design-Series (MDS),  Type-Model-Series (TMS), Reporting Designator (RPD), Type-Model-Series-Modification (TMSM), End Item Work Unit Code (WUC) or Part Number (PN). TMS and TMSM should not be confused as the same type of equipment. TMS equipment identifies all Communications-Electronics Type Designator (JETD) equipment. TMSM equipment identifies all engines and propulsion equipment. TMS and MDS equipment designators are constructed using the same format. See AFM 66-279, Vol I, Attachment 1, 1 July 1993 for a complete breakdown and examples.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18161,A4,,LIMS_AP,AIRCRAFT METRIC UTILIZATION INCREMENT,ACFT_MTRC_UTIL_INC,,EQUIP_DESIG_ID,CHAR(15),True,False,Cancelled flight quantity,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18162,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_DA_SMRY,,EQUIP_DESIG_ID,CHAR(15),True,False,"When an aircarft did not fly due to Count Deviation code = 'GA' and cause code = GAB, GAC, and MND - Cause code MT%.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18163,A4,,LIMS_AP,AIRCRAFT METRIC WORK-UNIT-CODE SUMMARY,ACFT_MTRC_WUC_SMRY,,EQUIP_DESIG_ID,VARCHAR(15),True,False,"When an aircarft did not fly due to Count Deviation code = 'GA' and cause code = GAB, GAC, and MND - Cause code MT%.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18164,A4,,LIMS_AP,AIRCRAFT TYPE,ACFT_TYP,EQUIPMENT DESIGNATOR IDENTIFIER,EQUIP_DESIG_ID,CHAR(15),False,False,"This term encompasses all equipment identified by a Mission-Design-Series (MDS),  Type-Model-Series (TMS), Reporting Designator (RPD), Type-Model-Series-Modification (TMSM), End Item Work Unit Code (WUC) or Part Number (PN). TMS and TMSM should not be confused as the same type of equipment. TMS equipment identifies all Communications-Electronics Type Designator (JETD) equipment. TMSM equipment identifies all engines and propulsion equipment. TMS and MDS equipment designators are constructed using the same format. See AFM 66-279, Vol I, Attachment 1, 1 July 1993 for a complete breakdown and examples.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18165,A4,,LIMS_AP,AIRCRAFT TYPE BLOCK,ACFT_TYP_BLK,EQUIPMENT DESIGNATOR IDENTIFIER,EQUIP_DESIG_ID,CHAR(15),False,False,"This term encompasses all equipment identified by a Mission-Design-Series (MDS),  Type-Model-Series (TMS), Reporting Designator (RPD), Type-Model-Series-Modification (TMSM), End Item Work Unit Code (WUC) or Part Number (PN). TMS and TMSM should not be confused as the same type of equipment. TMS equipment identifies all Communications-Electronics Type Designator (JETD) equipment. TMSM equipment identifies all engines and propulsion equipment. TMS and MDS equipment designators are constructed using the same format. See AFM 66-279, Vol I, Attachment 1, 1 July 1993 for a complete breakdown and examples.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18166,A4,,LIMS_AP,AIRCRAFT TYPE COMMAND COMBAT MOBILITY,ACFT_TYP_CMD_CMBT_MOB,,EQUIP_DESIG_ID,CHAR(15),True,False,Code identifies the purpose of possession or assignment. Aircraft with a wartime mission is allowable.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18167,A4,,LIMS_AP,AIRCRAFT TYPE COMMAND ORGANIZATION,ACFT_TYP_CMD_ORG,EQUIPMENT DESIGNATOR IDENTIFIER,EQUIP_DESIG_ID,CHAR(15),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18168,A4,,LIMS_AP,AIRCRAFT TYPE COMMAND ORGANIZATION SERIAL NUMBER,ACFT_TYP_CMD_ORG_SER_NBR,EQUIPMENT DESIGNATOR IDENTIFIER,EQUIP_DESIG_ID,CHAR(15),False,False,,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18169,A4,,LIMS_AP,AIRCRAFT TYPE WORK-UNIT-CODE,ACFT_TYP_WRK_UNT_CD,EQUIPMENT DESIGNATOR IDENTIFIER,EQUIP_DESIG_ID,CHAR(15),False,False,"This term encompasses all equipment identified by a Mission-Design-Series (MDS),  Type-Model-Series (TMS), Reporting Designator (RPD), Type-Model-Series-Modification (TMSM), End Item Work Unit Code (WUC) or Part Number (PN). TMS and TMSM should not be confused as the same type of equipment. TMS equipment identifies all Communications-Electronics Type Designator (JETD) equipment. TMSM equipment identifies all engines and propulsion equipment. TMS and MDS equipment designators are constructed using the same format. See AFM 66-279, Vol I, Attachment 1, 1 July 1993 for a complete breakdown and examples.",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18262,A4,,LIMS_AP,AIRCRAFT METRIC BREAK FIX,ACFT_MTRC_BRK_FIX,SERIAL NUMBER IDENTIFIER,SN_ID,CHAR(15),False,False,"A manufacturer-assigned sequence assigned to a physical piece of equipment, differentiating it from all other like equipment.  EXAMPLE: 8900001042 1234567890  -------------------------------- A number assigned by a manufacturer to an equipment item, differentiating it from all other equipment.   [CDRS ELMT01804]",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18263,A4,,LIMS_AP,AIRCRAFT METRIC HANGAR QUEEN,ACFT_MTRC_HANGAR_QUEEN,SERIAL NUMBER IDENTIFIER,SN_ID,CHAR(15),False,False,"A manufacturer-assigned sequence assigned to a physical piece of equipment, differentiating it from all other like equipment.  
EXAMPLE: 
8900001042 
1234567890  

-------------------------------- 
A number assigned by a manufacturer to an equipment item, differentiating it from all other equipment.   

[CDRS ELMT01804]
",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18264,A4,,LIMS_AP,AIRCRAFT METRIC INVENTORY,ACFT_MTRC_INV,SERIAL NUMBER IDENTIFIER,SN_ID,CHAR(15),False,False,"A manufacturer-assigned sequence assigned to a physical piece of equipment, differentiating it from all other like equipment.  
EXAMPLE: 
8900001042 
1234567890  

-------------------------------- 
A number assigned by a manufacturer to an equipment item, differentiating it from all other equipment.   

[CDRS ELMT01804]
",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18265,A4,,LIMS_AP,AIRCRAFT METRIC OFF MAINTENANCE,ACFT_MTRC_OFF_MAINT,SERIAL NUMBER IDENTIFIER,SN_ID,CHAR(15),False,False,"A manufacturer-assigned sequence assigned to a physical piece of equipment, differentiating it from all other like equipment.  
EXAMPLE: 
8900001042 
1234567890  

-------------------------------- 
A number assigned by a manufacturer to an equipment item, differentiating it from all other equipment.   

[CDRS ELMT01804]
",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18266,A4,,LIMS_AP,AIRCRAFT METRIC OFF MAINTENANCE INCREMENT,ACFT_MTRC_OFF_MAINT_INC,,SN_ID,CHAR(15),True,False,Support General maintenance man hours performed off equipment.,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18267,A4,,LIMS_AP,AIRCRAFT METRIC ON MAINTENANCE,ACFT_MTRC_ON_MAINT,SERIAL NUMBER IDENTIFIER,SN_ID,CHAR(15),False,False,"A manufacturer-assigned sequence assigned to a physical piece of equipment, differentiating it from all other like equipment.  
EXAMPLE: 
8900001042 
1234567890  

-------------------------------- 
A number assigned by a manufacturer to an equipment item, differentiating it from all other equipment.   

[CDRS ELMT01804]
",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18268,A4,,LIMS_AP,AIRCRAFT METRIC ON MAINTENANCE INCREMENT,ACFT_MTRC_ON_MAINT_INC,,SN_ID,CHAR(15),True,False,Support General maintenance man hours performed on equipment,,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
18269,A4,,LIMS_AP,AIRCRAFT METRIC STATUS,ACFT_MTRC_STAT,SERIAL NUMBER IDENTIFIER,SN_ID,CHAR(15),False,False,"A manufacturer-assigned sequence assigned to a physical piece of equipment, differentiating it from all other like equipment.  
EXAMPLE: 
8900001042 
1234567890  

-------------------------------- 
A number assigned by a manufacturer to an equipment item, differentiating it from all other equipment.   

[CDRS ELMT01804]
",,,,GCSS-DS OS Prod_LIMS_AP.erwin,'aircraft'
